Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Lighting Type,Door Deco,Catalog,Filename,Variant ID,Internal ID
wall clock,,White,NA,NA,NA,No,No,No,NA,690,172,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,Yes,Clock,No lighting,No,For sale,FtrOfficeClock_Remake_1_0,1_0,1744
wall clock,,Black,NA,NA,NA,No,No,No,NA,690,172,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,Yes,Clock,No lighting,No,For sale,FtrOfficeClock_Remake_2_0,2_0,1744
wall clock,,Red,NA,NA,NA,No,No,No,NA,690,172,Red,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,Yes,Clock,No lighting,No,For sale,FtrOfficeClock_Remake_3_0,3_0,1744
wall clock,,Blue,NA,NA,NA,No,No,No,NA,690,172,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,Yes,Clock,No lighting,No,For sale,FtrOfficeClock_Remake_4_0,4_0,1744
wall fan,,Green,NA,NA,NA,No,No,No,NA,1400,350,Green,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_0_0,0_0,3431
wall fan,,Blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_1_0,1_0,3431
wall fan,,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_2_0,2_0,3431
wall fan,,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_3_0,3_0,3431
wall fan,,White,NA,NA,NA,No,No,No,NA,1400,350,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_4_0,4_0,3431
wall fan,,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_5_0,5_0,3431
wall fan,,Silver,NA,NA,NA,No,No,No,NA,1400,350,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_6_0,6_0,3431
wall fan,,Brown,NA,NA,NA,No,No,No,NA,1400,350,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,school,None,None,Yes,Air Conditioning,No lighting,No,For sale,FtrFanRetroWall_Remake_7_0,7_0,3431
wall-mounted candle,,Gold,NA,NA,NA,No,No,No,NA,800,200,Yellow,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,Yes,Lamp,Candle,No,For sale,FtrCandleWall_Remake_0_0,0_0,5165
wall-mounted candle,,Silver,NA,NA,NA,No,No,No,NA,800,200,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,Yes,Lamp,Candle,No,For sale,FtrCandleWall_Remake_1_0,1_0,5165
wall-mounted candle,,Copper,NA,NA,NA,No,No,No,NA,800,200,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,Yes,Lamp,Candle,No,For sale,FtrCandleWall_Remake_2_0,2_0,5165
wall-mounted candle,,Black,NA,NA,NA,No,No,No,NA,800,200,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,Yes,Lamp,Candle,No,For sale,FtrCandleWall_Remake_3_0,3_0,5165
wall-mounted candle,,White,NA,NA,NA,No,No,No,NA,800,200,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,Yes,Lamp,Candle,No,For sale,FtrCandleWall_Remake_4_0,4_0,5165
wall-mounted phone,,White,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_0_0,0_0,3987
wall-mounted phone,,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_1_0,1_0,3987
wall-mounted phone,,Silver,NA,NA,NA,No,No,No,NA,1300,325,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_2_0,2_0,3987
wall-mounted phone,,Gray,NA,NA,NA,No,No,No,NA,1300,325,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_3_0,3_0,3987
wall-mounted phone,,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_4_0,4_0,3987
wall-mounted phone,,Blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrPhoneWall_Remake_5_0,5_0,3987
wall-mounted tool board,,White,NA,NA,NA,No,No,No,NA,1500,375,White,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_0_0,0_0,8417
wall-mounted tool board,,Camel,NA,NA,NA,No,No,No,NA,1500,375,Brown,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_1_0,1_0,8417
wall-mounted tool board,,Yellow,NA,NA,NA,No,No,No,NA,1500,375,Yellow,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_2_0,2_0,8417
wall-mounted tool board,,Red,NA,NA,NA,No,No,No,NA,1500,375,Red,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_3_0,3_0,8417
wall-mounted tool board,,Blue,NA,NA,NA,No,No,No,NA,1500,375,Blue,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_4_0,4_0,8417
wall-mounted tool board,,Black,NA,NA,NA,No,No,No,NA,1500,375,Black,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Supplies,No lighting,No,For sale,FtrToolhanger_Remake_5_0,5_0,8417
wall-mounted TV (20 in.),,Black,NA,NA,NA,No,No,No,NA,8900,2225,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_0_0,0_0,3986
wall-mounted TV (20 in.),,White,NA,NA,NA,No,No,No,NA,8900,2225,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_1_0,1_0,3986
wall-mounted TV (20 in.),,Silver,NA,NA,NA,No,No,No,NA,8900,2225,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_2_0,2_0,3986
wall-mounted TV (20 in.),,Red,NA,NA,NA,No,No,No,NA,8900,2225,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_3_0,3_0,3986
wall-mounted TV (20 in.),,Yellow,NA,NA,NA,No,No,No,NA,8900,2225,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_4_0,4_0,3986
wall-mounted TV (20 in.),,Blue,NA,NA,NA,No,No,No,NA,8900,2225,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_5_0,5_0,3986
wall-mounted TV (20 in.),,Pink,NA,NA,NA,No,No,No,NA,8900,2225,Pink,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_6_0,6_0,3986
wall-mounted TV (20 in.),,Light blue,NA,NA,NA,No,No,No,NA,8900,2225,Light blue,Light blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV20inchWall_Remake_7_0,7_0,3986
wall-mounted TV (50 in.),,Black,NA,NA,NA,No,No,No,NA,22000,5500,Black,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV50inchWall_Remake_0_0,0_0,3428
wall-mounted TV (50 in.),,White,NA,NA,NA,No,No,No,NA,22000,5500,White,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV50inchWall_Remake_1_0,1_0,3428
wall-mounted TV (50 in.),,Silver,NA,NA,NA,No,No,No,NA,22000,5500,Gray,Gray,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV50inchWall_Remake_2_0,2_0,3428
wall-mounted TV (50 in.),,Red,NA,NA,NA,No,No,No,NA,22000,5500,Red,Red,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV50inchWall_Remake_3_0,3_0,3428
wall-mounted TV (50 in.),,Blue,NA,NA,NA,No,No,No,NA,22000,5500,Blue,Blue,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,None,None,Yes,TV,Monitor,No,For sale,FtrTV50inchWall_Remake_4_0,4_0,3428
wasp-head model,,NA,NA,NA,NA,No,No,No,NA,2500,625,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,No,Special Insect,No lighting,No,For sale,FtrInsectHachiFace,NA,11100
windflower wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Orange,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathAnemone,NA,5436
wooden-block wall clock,,Natural,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Beige,Beige,1x1 ,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Clock,No lighting,No,Not for sale,FtrBlockClock_Remake_0_0,0_0,3208
wooden-block wall clock,,Mixed wood,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Black,Brown,1x1 ,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Clock,No lighting,No,Not for sale,FtrBlockClock_Remake_1_0,1_0,3208
wooden-block wall clock,,Colorful,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Blue,Colorful,1x1 ,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Clock,No lighting,No,Not for sale,FtrBlockClock_Remake_2_0,2_0,3208
wooden-block wall clock,,Pastel,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Pink,Colorful,1x1 ,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Clock,No lighting,No,Not for sale,FtrBlockClock_Remake_3_0,3_0,3208
wooden-block wall clock,,Vivid,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Yellow,Colorful,1x1 ,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Clock,No lighting,No,Not for sale,FtrBlockClock_Remake_4_0,4_0,3208
wooden-plank sign,,Natural,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Beige,Black,2x1 ,Crafting,,1.0.0,zen-style,None,None,None,No,Ranch,No lighting,No,Not for sale,FtrSignboardWood_Remake_0_0,0_0,5636
wooden-plank sign,,Dark brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Black,Yellow,2x1 ,Crafting,,1.0.0,zen-style,None,None,None,No,Ranch,No lighting,No,Not for sale,FtrSignboardWood_Remake_1_0,1_0,5636
wooden-plank sign,,Brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Brown,White,2x1 ,Crafting,,1.0.0,zen-style,None,None,None,No,Ranch,No lighting,No,Not for sale,FtrSignboardWood_Remake_2_0,2_0,5636
wooden-plank sign,,Red,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Red,Yellow,2x1 ,Crafting,,1.0.0,zen-style,None,None,None,No,Ranch,No lighting,No,Not for sale,FtrSignboardWood_Remake_3_0,3_0,5636
writing poster,,Alphabet,NA,NA,NA,No,No,No,NA,400,160,Red,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,school,None,writing,No,Study,No lighting,No,For sale,FtrStudyposter_Remake_0_0,0_0,3584
writing poster,,Multiplication tables,NA,NA,NA,No,No,No,NA,400,160,Light blue,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,school,None,writing,No,Study,No lighting,No,For sale,FtrStudyposter_Remake_1_0,1_0,3584
writing poster,,Periodic table,NA,NA,NA,No,No,No,NA,400,160,White,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,school,None,writing,No,Study,No lighting,No,For sale,FtrStudyposter_Remake_2_0,2_0,3584
writing poster,,Constellations,NA,NA,NA,No,No,No,NA,400,160,Black,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,school,None,writing,No,Study,No lighting,No,For sale,FtrStudyposter_Remake_3_0,3_0,3584
