Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID
oversized print dress,,Brown,No,1800,450,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Box,N,TopsTexOnepieceBoxNStandard3,7919
oversized print dress,,Orange,No,1800,450,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Box,N,TopsTexOnepieceBoxNStandard4,7920
oversized print dress,,Beige,No,1800,450,Beige,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Box,N,TopsTexOnepieceBoxNStandard5,7921
oversized print dress,,Pink,No,1800,450,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Box,N,TopsTexOnepieceBoxNStandard0,4556
oversized-sweats dress,,Light blue,No,1500,375,Light blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat1,7988
oversized-sweats dress,,Yellow,No,1500,375,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat2,7989
oversized-sweats dress,,Red,No,1500,375,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat0,4424
oversized-sweats dress,,Orange,No,1500,375,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat3,7990
oversized-sweats dress,,Pink,No,1500,375,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat4,7991
painter's coverall,,Beige,No,1600,400,Beige,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPaint0,10910
painter's coverall,,Green,No,1600,400,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPaint1,12021
painter's coverall,,White,No,1600,400,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPaint2,12022
pajama dress,,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLPajamas1,11931
pajama dress,,Gray,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLPajamas2,11932
pajama dress,,Berry red,No,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLPajamas3,11933
pajama dress,,Brown,No,1200,300,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLPajamas4,11934
pajama dress,,Navy blue,No,1200,300,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLPajamas0,11096
palatial tank dress,,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,N,TopsTexOnepieceAlongNNile,3441
parka and shirtdress,,Yellow,No,1600,400,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,Rib,L,TopsTexOnepieceRibLParkershirt1,7992
parka and shirtdress,,Red,No,1600,400,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,Rib,L,TopsTexOnepieceRibLParkershirt2,7993
parka and shirtdress,,Blue,No,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,Rib,L,TopsTexOnepieceRibLParkershirt0,4468
parka dress,,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLParka0,3226
parka dress,,Orange,No,1600,400,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLParka1,4160
parka dress,,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLParka2,4161
parka dress,,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLParka3,4162
parka dress,,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Rib,L,TopsTexOnepieceRibLParka4,4163
peach dress,,Peach,Yes,NFS,1600,Pink,Green,1x1,Crafting,,1.0.0,Cute,Not for sale,A-line,N,TopsTexOnepieceAlineNPeach0,9839
peacoat-and-skirt combo,,Blue,No,2400,600,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLPcoat0,4594
peacoat-and-skirt combo,,Red,No,2400,600,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLPcoat1,8962
pear dress,,Beige,Yes,NFS,1600,Yellow,Green,1x1,Crafting,,1.0.0,Cute,Not for sale,A-line,N,TopsTexOnepieceAlineNPear0,9837
pharaoh's outfit,,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,B-long,H,TopsTexOnepieceBlongHEgypt,3577
pilot's uniform,,Light blue,No,2240,560,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPilot2,8120
pilot's uniform,,Navy blue,No,2240,560,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPilot0,3612
pilot's uniform,,Black,No,2240,560,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPilot1,8119
pinafore,,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,B-long,L,TopsTexOnepieceBlongLKappogi1,8978
pinafore,,Muslin,No,1600,400,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,B-long,L,TopsTexOnepieceBlongLKappogi2,8979
pinafore,,Dark blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,B-long,L,TopsTexOnepieceBlongLKappogi0,3536
pineapple dress,,Yellow,No,1500,375,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,A-line,N,TopsTexOnepieceAlineNPineapple,3293
pintuck-pleated dress,,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly0,4506
pintuck-pleated dress,,Lime,No,1600,400,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly1,8885
pintuck-pleated dress,,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly2,8886
pintuck-pleated dress,,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly3,8887
pintuck-pleated dress,,Light blue,No,1600,400,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly4,8888
pintuck-pleated dress,,Brown,No,1600,400,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly5,8889
PJ outfit,,Navy blue,No,1050,262,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Overall,L,TopsTexOnepieceOverallLPajama1,7823
PJ outfit,,Gray,No,1050,262,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Overall,L,TopsTexOnepieceOverallLPajama2,7824
PJ outfit,,Green,No,1050,262,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Overall,L,TopsTexOnepieceOverallLPajama3,7825
PJ outfit,,Red,No,1050,262,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Overall,L,TopsTexOnepieceOverallLPajama4,7826
PJ outfit,,Blue,No,1050,262,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Overall,L,TopsTexOnepieceOverallLPajama0,3354
plaid-print dress,,Energetic plaid,No,2000,500,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck1,9419
plaid-print dress,,Fancy plaid,No,2000,500,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck0,4399
plaid-print dress,,Dreamy plaid,No,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck2,9420
plaid-print dress,,Sweet plaid,No,2000,500,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck3,9421
plover dress,,Gray,No,1600,400,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLChidori1,9020
plover dress,,Green,No,1600,400,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLChidori2,9021
plover dress,,Brown,No,1600,400,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLChidori0,3128
power suit,,Blue,No,3780,945,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPowered1,11564
power suit,,Green,No,3780,945,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPowered2,11565
power suit,,Red,No,3780,945,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPoweredRed,5424
power suit,,Black,No,3780,945,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPowered3,11566
prim outfit,,Gray,No,1920,480,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLEnsemble1,9018
prim outfit,,Pink,No,1920,480,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLEnsemble2,9019
prim outfit,,Blue,No,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,L,TopsTexOnepieceBoxLEnsemble0,2784
princess dress,,Blue,No,5500,1375,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess0,3260
princess dress,,Green,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess1,8231
princess dress,,Yellow,No,5500,1375,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess2,8232
princess dress,,Pink,No,5500,1375,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess3,8233
princess dress,,Purple,No,5500,1375,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess4,8234
princess dress,,Mint,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess5,8235
princess dress,,Orange,No,5500,1375,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess6,8236
princess dress,,Gray,No,5500,1375,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Dress,L,TopsTexOnepieceDressLPrincess7,8237
racing outfit,,Blue,No,2450,612,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLRacer1,9466
racing outfit,,Yellow,No,2450,612,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLRacer2,9467
racing outfit,,Black,No,2450,612,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLRacer3,9468
racing outfit,,Red,No,2450,612,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLRacer0,3655
rad power skirt suit,,Red,No,2240,560,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly0,3134
rad power skirt suit,,Pink,No,2240,560,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly1,7901
rad power skirt suit,,Purple,No,2240,560,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly2,7902
rad power skirt suit,,Blue,No,2240,560,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly3,7903
rad power skirt suit,,Green,No,2240,560,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly4,7904
rad power skirt suit,,Yellow,No,2240,560,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly5,7905
rad power skirt suit,,Light blue,No,2240,560,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Box,L,TopsTexOnepieceBoxLBubbly6,7906
Renaissance dress,,Blue,No,6000,1500,Blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance2,8170
Renaissance dress,,Navy blue,No,6000,1500,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance3,8171
Renaissance dress,,Pink,No,6000,1500,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance4,8172
Renaissance dress,,Purple,No,6000,1500,Purple,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance5,8173
Renaissance dress,,Red,No,6000,1500,Red,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance0,5432
Renaissance dress,,Green,No,6000,1500,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,A-long,L,TopsTexOnepieceAlongLRenaissance1,8169
retro A-line dress,,Yellow,No,2550,637,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLRetro3,7910
retro A-line dress,,Black,No,2550,637,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLRetro4,7911
retro A-line dress,,Blue,No,2550,637,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLRetro1,7908
retro A-line dress,,Light blue,No,2550,637,White,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLRetro2,7909
retro A-line dress,,Pink,No,2550,637,Orange,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLRetro0,4557
retro dress,,Black,No,2550,637,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro1,7912
retro dress,,Orange,No,2550,637,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro2,7913
retro dress,,Pink,No,2550,637,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro3,7914
retro dress,,Yellow,No,2550,637,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro4,7915
retro dress,,Light blue,No,2550,637,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro5,7916
retro dress,,Green,No,2550,637,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNRetro0,2706
retro sleeveless dress,,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNModern4,7880
retro sleeveless dress,,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNModern0,4300
retro sleeveless dress,,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNModern1,7877
retro sleeveless dress,,Red,No,1600,400,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNModern2,7878
retro sleeveless dress,,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Box,N,TopsTexOnepieceBoxNModern3,7879
ruffled dress,,Black,No,4240,1060,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,L,TopsTexOnepieceBalloonLCorset1,8684
ruffled dress,,Red,No,4240,1060,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,L,TopsTexOnepieceBalloonLCorset2,8685
ruffled dress,,Purple,No,4240,1060,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,L,TopsTexOnepieceBalloonLCorset0,3385
rugby uniform,,Blue & white,No,1760,440,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby1,7629
rugby uniform,,Red & white,No,1760,440,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby0,4586
rugby uniform,,Green & white,No,1760,440,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby2,7630
rugby uniform,,Orange & white,No,1760,440,White,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby3,7631
rugby uniform,,Red & black,No,1760,440,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby4,7632
rugby uniform,,Blue & black,No,1760,440,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby5,7633
rugby uniform,,Green & black,No,1760,440,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby6,7634
rugby uniform,,Orange & black,No,1760,440,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,H,TopsTexOnepieceOverallHRugby7,7635
rumba costume,,Red,No,2600,650,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Salopette,L,TopsTexOnepieceSalopetteLRumba0,5610
rumba costume,,Orange,No,2600,650,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Salopette,L,TopsTexOnepieceSalopetteLRumba1,11578
rumba costume,,Pink,No,2600,650,Pink,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,Salopette,L,TopsTexOnepieceSalopetteLRumba2,11579
rumba dress,,Orange,No,2600,650,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,A-long,H,TopsTexOnepieceAlongHRumba1,9528
rumba dress,,Pink,No,2600,650,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,A-long,H,TopsTexOnepieceAlongHRumba2,9529
rumba dress,,Red,No,2600,650,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,A-long,H,TopsTexOnepieceAlongHRumba0,5645
sailor-collar dress,,Navy blue,No,1920,480,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHMarine1,8882
sailor-collar dress,,Blue,No,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHMarine2,8883
sailor-collar dress,,Pink,No,1920,480,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHMarine3,8884
sailor-collar dress,,White,No,1920,480,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Balloon,H,TopsTexOnepieceBalloonHMarine0,3673
sari,,Aquamarine,No,2520,630,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHSally1,9149
sari,,Garnet,No,2520,630,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHSally0,3685
sari,,Topaz,No,2520,630,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHSally2,9150
sari,,Amethyst,No,2520,630,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHSally3,9151
satin dress,,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Balloon,N,TopsTexOnepieceBalloonNSatin1,7942
satin dress,,Berry red,No,1600,400,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Balloon,N,TopsTexOnepieceBalloonNSatin2,7943
satin dress,,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Balloon,N,TopsTexOnepieceBalloonNSatin3,7944
satin dress,,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Balloon,N,TopsTexOnepieceBalloonNSatin4,7945
satin dress,,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Balloon,N,TopsTexOnepieceBalloonNSatin0,2599
school smock,,Blue,No,2000,500,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,Box,L,TopsTexOnepieceBoxLSchoolsmockNavy,5567
security uniform,,Navy blue,No,2240,560,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLPoliceNavy,3565
shawl-and-dress combo,,Black,No,2000,500,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Rib,L,TopsTexOnepieceRibLShawl0,4489
shawl-and-dress combo,,Ochre,No,2000,500,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Rib,L,TopsTexOnepieceRibLShawl1,8595
shawl-and-dress combo,,Green,No,2000,500,Green,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Rib,L,TopsTexOnepieceRibLShawl2,8596
shawl-and-dress combo,,Red,No,2000,500,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,Rib,L,TopsTexOnepieceRibLShawl3,8597
sheep costume,,Pink,No,1700,425,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Rib,N,TopsTexOnepieceRibNSheep1,9635
sheep costume,,Light blue,No,1700,425,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Rib,N,TopsTexOnepieceRibNSheep2,9636
sheep costume,,Brown,No,1700,425,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Rib,N,TopsTexOnepieceRibNSheep3,9637
sheep costume,,White,No,1700,425,White,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Rib,N,TopsTexOnepieceRibNSheep0,4431
